time	             src-ip	          src-pt	          dst-ip	          dst-pt	        flags	   seq  	     ack-pkt	   s-win	19	20	21	dloss	dd	13	14	15	16	spkts	dpkts	sloss	  label                 
1130	0	0	0	0	0	0	0	0	0.017612524	0.019569472	0	0.282352941	0.28	0	0.000184604	0	0	0.11	0	1	0
1137	1	0	0	0	0	0	0	0	0.526418787	0.001956947	0.08	1	1	0	0.000184604	0	0	0	0.2	0.235294118	1
1141	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.003921569	0	0	0.000184604	0	0	1	0	1	1
1142	0	0	0	0	0	0	0	0	0.563600783	0.021526419	1	0.007843137	0.01	0	0.000184604	0	0	0	0	1	1
1147	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.035294118	0.04	0	0.000184604	0	0	0.06	0	1	0
1148	1	0	0	0	0	0	0	0	0.467710372	0.009784736	1	1	1	0	0.000184604	0	0	0	0	0.039215686	1
1149	0	0	0	0	0	0	0	0	0.557729941	0.025440313	1	0.003921569	0	0	0.000184604	0	0	0.07	0	1	1
1155	0	0	0	0	0	0	0	0	0.293542074	0.039138943	1	0.011764706	0.01	0	0.000184604	0	0	0.06	0	1	1
1166	0	0	0	0	0	0	0	0	0.056751468	0.01369863	1	0.078431373	0.08	0	0.000184604	0	0	0.06	0	1	1
1178	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.247058824	0.25	0	0.000184604	0	0	0.14	0	1	0
1182	1	0	0	0	0	0	0	0	0.442270059	0.02739726	0	0.043137255	0.38	0	0.000184604	0	0	0	0	0.11372549	1
1193	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.054901961	0.05	0	0.000184604	0	0	0.07	0	1	0
1194	0	0	0	0	0	0	0	0	0.031311155	0.031311155	0	0.682352941	0.69	0	0.000184604	0	0	0	1	0.709803922	0
1197	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	0.266666667	0
1198	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.650980392	0.55	0	0.000184604	0	0	0	0	0.584313725	1
1199	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.470588235	1	0	0.000184604	0	0	0	0	0.015686275	0
1201	1	0	0	0	0	0	0	0	0.450097847	0.021526419	1	1	1	0	0.000184604	0	0	0	0	0.058823529	1
1209	0	0	0	0	0	0	0	0	0.56555773	0.033268102	1	0.050980392	0.05	0	0.000184604	0	0	0.07	0	1	1
1212	0	0	0	0	0	0	0	0	0.015655577	0.015655577	0	0.058823529	0.06	0	0.000184604	0	0	0.06	0	1	0
1217	1	0	0	0	0	0	0	0	0.033268102	0.039138943	0	1	1	0	0.000184604	0	0	0	0	1	0
1221	1	0	0	0	0	0	0	0	0.029354207	0.017612524	0	1	1	0	0.000184604	0	0	0	0.1	1	1
1229	0	0	0	0	0	0	0	0	0.133072407	0.28962818	0	0.035294118	0.04	0	0.000184604	0	0	0.33	0	1	0
1231	0	0	0	0	0	0	0	0	0.025440313	0.025440313	0	1	1	0	0.000184604	0	0	0	0.01	1	0
1240	1	0	0	0	0	0	0	0	0.003913894	0.007827789	0	1	1	0	0.000184604	0	0	0	0	1	0
1242	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.42745098	0.17	0	0.000184604	0	0	0	0.5	0.474509804	0
1265	1	0	0	0	0	0	0	0	0.135029354	0.428571429	0	0.450980392	0.71	0	0.000184604	0	0	0	0	0.639215686	0
1271	0	0	0	0	0	0	0	0	0.450097847	0.003913894	1	0.768627451	0.81	0	0.000184604	0	0	0	0.02	0.819607843	1
1272	0	0	0	0	0	0	0	0	0.223091977	0.017612524	0	0.007843137	0.01	0	0.000184604	0	0	0.06	0	1	1
1274	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.035294118	0.04	0	0.000184604	0	0	0.08	0	1	0
1294	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	0.329411765	0
1298	0	0	0	0	0	0	0	0	0.066536204	0.066536204	0	1	1	0	0.000184604	0	0	0	0	0.011764706	1
1301	0	0	0	0	0	0	0	0	0.500978474	0.02739726	1	0.133333333	0.14	0	0.000184604	0	0	0	0	0.929411765	1
1305	0	0	0	0	0	0	0	0	0.015655577	0.015655577	0	0.054901961	0.05	0	0.000184604	0	0	0.05	0	1	0
1312	1	0	0	0	0	0	0	0	0.547945205	0.035225049	1	1	1	0	0.000184604	0	0	0	0	0.662745098	1
1315	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.070588235	0.13	0	0.000184604	0	0	0.04	0	0.549019608	0
1321	1	0	0	0	0	0	0	0	0.399217221	0.001956947	1	0.152941176	0.97	0	0.000184604	0	0	0	0	0.145098039	1
1334	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.000184604	0	0	0.05	0	1	0
1344	0	0	0	0	0	0	0	0	0.203522505	0.01369863	1	0.011764706	0.01	0	0.000184604	0	0	0	0	1	1
1355	0	0	0	0	0	0	0	0	0.457925636	0.031311155	1	0.02745098	0.03	0	0.000184604	0	0	0.06	0	1	1
1359	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.062745098	0.06	0	0.000184604	0	0	0.06	0	1	1
1365	1	0	0	0	0	0	0	0	0.029354207	0.029354207	0	0.149019608	0.18	0	0.000184604	0	0	0	0	0.823529412	0
1375	1	0	0	0	0	0	0	0	0.001956947	0.050880626	0	0.270588235	1	0	0.000184604	0	0	0	0	0.058823529	0
1377	1	0	0	0	0	0	0	0	0.497064579	0.497064579	0	1	1	0	0.000184604	0	0	0	0.08	0.003921569	0
1378	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.917647059	0.92	0	0.000184604	0	0	0	0	1	0
1394	0	0	0	0	0	0	0	0	0.270058708	0.019569472	0	0.070588235	0.05	0	0.000184604	0	0	0	0	0.650980392	1
1395	0	0	0	0	0	0	0	0	0.714285714	0.001956947	0.1	0.039215686	0.06	0	0.000184604	0	0	0.07	0	0.639215686	1
1400	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.003921569	0	0	0.000184604	0	0	1	0	1	0
1405	1	0	0	0	0	0	0	0	0.001956947	0.011741683	0	0.68627451	1	0	0.001661436	0.002040816	0	0	0	0.352941176	1
1410	0	0	0	0	0	0	0	0	0.015655577	0.01369863	0	0.760784314	1	0	0.000184604	0	0	0	1	0.007843137	1
1412	0	0	0	0	0	0	0	0	0.442270059	0.033268102	1	0.02745098	0.03	0	0.000184604	0	0	0.25	0	1	1
1433	0	0	0	0	0	0	0	0	0.998043053	0.998043053	0	0.054901961	0.05	0	0.000184604	0	0.000739098	0.06	0	1	1
1448	0	0	0	0	0	0	0	0	0.536203523	0.017612524	0	0.023529412	0.02	0	0.000184604	0	0	0	0	1	1
1453	0	0	0	0	0	0	0	0	0.998043053	0.998043053	0	0.035294118	0.04	0	0.000184604	0	0.000739098	0.06	0	1	1
1459	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.31372549	0.31	0	0.000184604	0	0	0	0	1	0
1463	1	0	0	0	0	0	0	0	0.045009785	0.045009785	0	0.039215686	0.17	0	0.000184604	0	0	0	0	0.22745098	0
1469	1	0	1	0	0	0	0	0	0.005870841	0.005870841	0	1	1	0	0.002399852	0.004081633	0	0	0	0.552941176	0
1474	1	0	0	0	0	0	0	0	0.215264188	0.011741683	1	0.28627451	0.6	0	0.000184604	0	0.001478197	0	0	0.478431373	1
1479	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.023529412	0.02	0	0.000184604	0	0	0.06	0	1	0
1481	0	0	0	0	0	0	0	0	0.260273973	0.01369863	0	0.360784314	0.36	0	0.000184604	0	0	0	0	1	1
1485	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.02745098	0.03	0	0.000184604	0	0.001478197	0.06	0	1	0
1486	0	0	0	0	0	0	0	0	0.152641879	0.039138943	1	0.996078431	1	0	0.000184604	0	0	0	0	0.015686275	1
1487	0	0	0	0	0	0	0	0	0.46183953	0.035225049	0	0.031372549	0.03	0	0.000184604	0	0	0.05	0	1	1
1490	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.070588235	0.07	0	0.001661436	0.002040816	0	0.07	0	1	0
1502	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.011764706	0.01	0	0.000184604	0	0	0	0	1	0
1506	0	0	0	0	0	0	0	0	0.001956947	0.007827789	0	0.51372549	1	0	0.000184604	0	0	0	0	0.121568627	0
1511	1	0	0	0	0	0	0	0	0.019569472	0.023483366	0	0.650980392	0.59	0	0.000184604	0	0	0	1	0.698039216	0
1531	1	0	0	0	0	0	0	0	0.277886497	0.277886497	0	1	1	0	0.000184604	0	0.000739098	0	0.25	0.047058824	0
1532	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	0.650980392	0.65	0	0.000184604	0	0	0	0	1	0
1535	1	0	0	0	0	0	0	0	0.401174168	0.005870841	0	0.490196078	0.57	0	0.000184604	0	0	0	1	0.478431373	1
1550	0	0	0	0	0	0	0	0	0.033268102	0.033268102	0	0.011764706	0.01	0	0.000184604	0	0	0.07	0	1	0
1553	1	0	0	0	0	0	0	0	0.033268102	0.070450098	0	1	1	0	0.003507476	0.004081633	0	0	0	0.325490196	0
1557	1	0	0	0	0	0	0	0	0.023483366	0.023483366	0	1	1	0	0.000184604	0	0	0	0.06	1	0
1563	1	0	0	0	0	0	0	0	0.246575342	0.007827789	1	1	1	0	0.001661436	0.002040816	0	0	0	1	1
1565	0	0	0	0	0	0	0	0	0.446183953	0.02739726	1	0.011764706	0.01	0	0.001661436	0.002040816	0	0.06	0	1	1
1573	0	0	0	0	0	0	0	0	0.003913894	0.007827789	0	0.054901961	0.05	0	0.000184604	0	0.001478197	0.07	0	1	0
1577	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.352941176	0.35	0	0.000184604	0	0.000739098	0	0.5	1	0
1578	1	0	0	0	0	0	0	0	0.009784736	0.01369863	0	0.003921569	0.08	0	0.000184604	0	0.000739098	0	0	0.050980392	0
1581	1	0	0	0	0	0	0	0	0.387475538	0.033268102	0	1	1	0	0.000184604	0	0	0	0.43	0.125490196	1
1583	0	0	0	0	0	0	0	0	0.136986301	0.293542074	0	0.066666667	0.07	0	0.000184604	0	0.001478197	0.07	0	1	0
1584	0	0	0	0	0	0	0	0	0.154598826	0.307240705	0	0.996078431	1	0	0.001661436	0.002040816	0	0	0.01	1	0
1599	0	0	0	0	0	0	0	0	0.197651663	0.019569472	1	0.929411765	0.93	0	0.000184604	0	0	0	0.01	1	1
1603	0	0	0	0	0	0	0	0	0.518590998	0.033268102	1	0.039215686	0.07	0	0.002399852	0.004081633	0	0.07	0	0.6	1
1605	0	0	0	0	0	0	0	0	0.240704501	0.039138943	1	0.015686275	0.02	0	0.000184604	0	0.002217295	0.06	0	1	1
1609	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.058823529	0.06	0	0.001661436	0.002040816	0.000739098	0.06	0	1	0
1612	1	0	0	0	0	0	0	0	0.395303327	0.007827789	1	0.596078431	0.6	0	0.000184604	0	0	0	0	1	1
1622	0	0	0	0	0	0	0	0	0.360078278	0.02739726	1	0.043137255	0.04	0	0.000184604	0	0.001478197	0.06	0	1	1
1623	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.054901961	0.05	0	0.000184604	0	0	0.07	0	1	0
1624	1	0	0	0	0	0	0	0	0.001956947	0.070450098	0	1	1	0	0.001661436	0.002040816	0	0	0	0.223529412	1
1625	0	0	0	0	0	0	0	0	0.283757339	0.011741683	1	0.537254902	1	0	0.002399852	0.004081633	0	0	1	0.003921569	1
1627	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0.5	0.023529412	0.06	0	0.003507476	0.004081633	0	0.06	0	0.37254902	0
1635	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	1	1	0	0.001661436	0.002040816	0	0	0	0.02745098	0
1636	1	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.858823529	0.86	0	0.000184604	0	0.000739098	0	0	1	0
1637	1	0	0	0	0	0	0	0	0.281800391	0.025440313	1	0.57254902	0.52	0	0.000184604	0	0.001478197	0	1	0.796078431	1
1644	0	0	0	0	0	0	0	0	0.019569472	0.052837573	0	0.039215686	0.04	0	0.000184604	0	0.000739098	0.06	0	1	0
1647	1	0	0	0	0	0	0	0	0.011741683	0.019569472	0	1	1	0	0.000184604	0	0	0	0.07	1	0
1649	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0.2	0.039215686	1
1650	0	0	0	0	0	0	0	0	0.40704501	0.003913894	0.64	0.003921569	0.04	0	0.000184604	0	0	0	0	0.105882353	1
1652	0	0	0	0	0	0	0	0	0.029354207	0.029354207	0	0.007843137	0.01	0	0.000184604	0	0	0.41	0	1	0
1653	1	0	0	0	0	0	0	0	0.011741683	0.011741683	0	1	1	0	0.000184604	0	0	0	0	1	0
1659	1	0	0	0	0	0	0	0	0.001956947	0.045009785	0	1	1	0	0.000184604	0	0	0	0	0.17254902	1
1667	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	0.207843137	1	0	0.000184604	0	0	0	1	0.003921569	0
1668	1	0	0	0	0	0	0	0.111111111	0.007827789	0.007827789	0	0.941176471	0.94	0	0.000184604	0	0	0	0	1	0
1672	1	0	0	0	0	0	0	0	0.585127202	0.02739726	1	0.380392157	1	0	0.000184604	0	0	0	0	0.039215686	1
1675	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.02745098	0.03	0	0.000184604	0	0	0.05	0	1	0
1677	1	0	0	0	0	0	0	0	0.561643836	0.039138943	1	1	1	0	0.000184604	0	0	0	0	0.133333333	1
1678	0	0	0	0	0	0	0	0	0.502935421	0.025440313	0	0.078431373	0.08	0	0.000184604	0	0	0.06	0	1	1
1684	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.050980392	0.05	0	0.000184604	0	0	0.07	0	1	0
1686	1	0	0	0	0	0	0	0	0.436399217	0.587084149	0	1	1	0	0.000184604	0	0	0	0	0.309803922	0
1687	0	0	0	0	0	0	0	0	0.240704501	0.015655577	1	0.42745098	0.74	0	0.000184604	0	0	0	0.01	0.580392157	1
1688	0	0	0	0	0	0	0	0	0.518590998	0.021526419	1	0.031372549	0.03	0	0.000184604	0	0	0.07	0	1	1
1696	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.043137255	0.04	0	0.000184604	0	0	0.06	0	1	0
1706	1	0	0	0	0	0	0	0	0.04109589	0.04109589	0	0.674509804	0.62	0	0.003507476	0.002721088	0	0	1	0.447058824	0
1707	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.000184604	0	0	0	0	0.090196078	0
1715	1	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.019607843	0.02	0	0.000184604	0	0	0	0	1	0
1722	0	0	0	0	0	0	0	0	0.234833659	0.003913894	1	0.984313725	1	0	0.002030644	0.004081633	0.002586844	0	1	0.196078431	1
1740	0	0	0	0	0	0	0	0	0.001956947	0.001956947	1	0.007843137	0.01	0	0.002030644	0.004081633	0	0.07	0	1	1
1741	0	0	0	0	0	0	0	0	0.518590998	0.001956947	0.03	0.003921569	0	0	0.002030644	0.004081633	0	0	0	1	1
1750	0	0	0	0	0	0	0	0	0.150684932	0.011741683	1	0.003921569	0	0	0.002030644	0.004081633	0.001108647	1	0	1	1
1766	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.023529412	0.02	0	0.001661436	0.002721088	0.002956393	0.08	0	1	0
1767	1	0	0	0	0	0	0	0	0.272015656	0.007827789	1	0.890196078	0.89	0	0.000184604	0	0.001108647	0	0	1	1
1768	0	0	0	0	0	0	0	0	0.01369863	0.009784736	1	0.015686275	0.02	0	0.002399852	0.004081633	0.001108647	0.07	0	1	1
1770	0	0	0	0	0	0	0	0	0.095890411	0.095890411	0	0.17254902	0.26	0	0.002030644	0.004081633	0.001108647	0.29	0.4	0.654901961	1
1775	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.192156863	0.19	0	0.000184604	0	0.000739098	0	0	0.988235294	0
1776	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.001661436	0.002040816	0	0	0	0.098039216	0
1780	1	0	0	0	0	0	0	0	0.602739726	0.602739726	0	1	1	0	0.006091933	0.004081633	0.001108647	0	0	1	0
1782	0	0	0	0	0	0	0	0	0.455968689	0.011741683	1	1	1	0	0.000184604	0	0	0	0	1	1
1789	0	0	0	0	0	0	0	0	0.156555773	0.001956947	0.01	0.023529412	0.02	0	0.000184604	0	0.000739098	0.06	0	1	1
1804	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	0	0.000184604	0	0.004804139	1	0	1	0
1841	1	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.42745098	0.43	0	0.000184604	0	0	0	0	1	0
1843	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0.000184604	0	0.001108647	0	0	0.364705882	1
1846	0	0	0	0	0	0	0	0	0.401174168	0.003913894	1	0.498039216	0.5	0	0.000184604	0	0	0	0	1	1
1848	0	0	0	0	0	0	0	0	0.021526419	0.025440313	0	0.015686275	0.02	0	0.002030644	0.004081633	0	0.07	0	1	0
1853	1	0	0	0	0	0	0	0	0.544031311	0.011741683	1	1	1	0	0.000184604	0	0	0	0.15	1	1
1854	0	0	0	0	0	0	0	0	0.166340509	0.005870841	1	0.019607843	0.02	0	0.000184604	0	0	0.06	0	1	1
1861	0	0	0	0	0	0	0	0	0.583170254	0.035225049	1	0.011764706	0.01	0	0.003507476	0.004081633	0	0.07	0	1	1
1863	0	0	0	0	0	0	0	0	0.363992172	0.033268102	0	0.070588235	0.07	0	0.000184604	0	0.001108647	0.06	0	1	1
1866	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.066666667	0.07	0	0.000184604	0	0	0.06	0	1	0
1876	1	0	0	0	0	0	0	0	0.385518591	0.015655577	1	0.133333333	0.15	0	0.000184604	0	0	0	0	0.470588235	1
1879	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.031372549	0.03	0	0.000184604	0	0.001478197	0.06	0	1	0
1882	1	0	0	0	0	0	0	0	0.019569472	0.019569472	0	0.149019608	0.38	0	0.000184604	0	0	0	0	0.101960784	0
1887	1	0	0	0	0	0	0	0	0.001956947	0.064579256	0	0.329411765	0.33	0	0.002399852	0.004081633	0	0	0	1	1
1888	0	0	0	0	0	0	0	0	0.146771037	0.003913894	1	0.505882353	1	0	0.001661436	0.002040816	0	0	1	0.007843137	1
1889	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.035294118	0.04	0	0.000184604	0	0.001478197	0.08	0	1	1
1892	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0.02	0	0.002399852	0.004081633	0.001478197	0	0	0.196078431	0
1898	1	0	0	0	0.000133905	0	0	0	0.01369863	0.01369863	0	0.243137255	0.13	0	0.001661436	0.002040816	0.000739098	0	0	0.596078431	0
1900	1	0	0	0	0	0	0	0	0.015655577	0.015655577	0	1	1	0	0.001661436	0.002040816	0	0	0	0.28627451	0
1904	0	0	0	0	0	0	0	0	0.459882583	0.035225049	0	0.670588235	1	0	0.002399852	0.004081633	0	0	0	0.094117647	1
1911	0	0	0	0	0	0	0	0	0.050880626	0.050880626	0	0.070588235	0.07	0	0.000184604	0	0.001478197	0.06	0	1	0
1916	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	0	0.005353517	0.008163265	0.000739098	0	0	0.105882353	1
1917	1	0	0	0	0	0	0	0	0.011741683	0.017612524	0	0.08627451	0.09	0	0.000184604	0	0.000739098	0	0	1	0
1920	1	0	0	0	0	0	0	0	0.037181996	0.037181996	0	1	1	0	0.000184604	0	0	0	0.33	0.117647059	0
1922	1	0	0	0	0	0	0	0	0.285714286	0.033268102	1	1	1	0	0.000184604	0	0.003695492	0	0	1	1
1926	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.02745098	0.03	0	0.000184604	0	0	0.06	0	1	0
1932	0	0	0	0	0	0	0	0	0.001956947	0.04109589	0	0.807843137	1	0	0.000184604	0	0	0	0	0.325490196	0
1940	1	0	0	0	0	0	0	0	0.011741683	0.01369863	0	1	1	1	0.004245893	0.016326531	0	0	0.1	0.098039216	0
1947	1	0	0	0	0	0	0	0	0.017612524	0.021526419	0	0.945098039	0.95	1	0.000184604	0	0	0	0.29	1	0
1953	1	0	0	0	0	0	0	0	0.076320939	0.076320939	0	1	1	1	0.000184604	0	0	0	0.18	0.035294118	0
1956	1	0	0	0	0	0	0	0	0.354207436	0.354207436	0	1	1	1	0.000184604	0	0	0	0	1	1
1958	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0	0	0	1	0
1960	1	0	0	0	0	0	0	0	0.596868885	0.596868885	0	0.298039216	0.3	1	0.000184604	0	0	0	0	1	1
1963	0	0	0	0	0	0	0	0	0.571428571	0.023483366	1	0.207843137	0.36	1	0.000184604	0	0	0	0	0.576470588	1
1964	0	0	0	0	0	0	0	0	0.381604697	0.005870841	0	0.047058824	0.05	1	0.000184604	0	0	0.05	0	1	1
1967	0	0	0	0	0	0	0	0	0.26223092	0.007827789	1	0.011764706	0.01	1	0.000184604	0	0	0.08	0	1	1
1972	0	0	0	0	0	0	0	0	0.377690802	0.377690802	0	0.015686275	0.02	1	0.000184604	0	0	0.06	0	1	0
1975	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	1	1	1	0.001661436	0.002040816	0.000739098	0	0	1	0
1981	1	0	0	0	0	0	0	0	0.01369863	0.01369863	0	1	1	1	0.000184604	0	0	0	0	1	0
1984	1	0	0	0	0	0	0	0	0.481409002	0.001956947	0	1	1	1	0.001661436	0.002721088	0	0	0	0.203921569	1
1989	0	0	0	0	0	0	0	0	0.528375734	0.528375734	0	0.003921569	0	1	0.001661436	0.002721088	0.000739098	0.07	0	1	0
1990	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	1	1	1	0.001661436	0.002721088	0.000739098	0	0	1	0
1993	1	0	0	0	0	0	0	0	0.001956947	0.048923679	0	1	1	1	0.003507476	0.004761905	0	0	0	1	0
2004	1	0	0	0	0	0	0	0	0.150684932	0.001956947	0	1	1	1	0.000184604	0	0.000739098	0	0.24	1	1
2008	1	0	0	0	0	0	0	0	0.017612524	0.025440313	0	0.003921569	0	1	0.000184604	0	0.000739098	1	0	0.792156863	0
2011	1	0	0	0	0	0	0	0	0.007827789	0.003913894	0	1	1	1	0.000184604	0	0.000739098	0	0.15	1	0
2012	0	0	0	0	0	0	0	0	0.009784736	0.009784736	0	0.007843137	0.01	1	0.001661436	0.002721088	0	0.5	0	1	1
2013	1	0.000133708	0	0	0	0	0	0	0.581213307	0.02739726	1	0.050980392	1	1	0.002399852	0.003401361	0	0	0	0.050980392	1
2014	0	0	0	0	0	0	0	0	0.340508806	0.344422701	0	0.031372549	0.03	1	0.002030644	0.002040816	0	0.05	0	1	0
2015	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.921568627	0.92	1	0.000184604	0	0	0	0.01	1	0
2016	1	0	0	0	0	0	0	0	0.583170254	0.037181996	1	0.533333333	0.78	1	0.000184604	0	0.000739098	0	0	0.68627451	1
2019	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.003921569	0	1	0.000184604	0	0.001478197	0.06	0	1	1
2021	1	0.000133708	0	0	0	0	0	0	0.567514677	0.009784736	1	0.996078431	1	1	0.000184604	0	0.001108647	0	0	0.996078431	1
2024	0	0	0	0	0	0	0	0	0.344422701	0.344422701	0	0.019607843	0.02	1	0.000184604	0	0	0.05	0	1	0
2025	0	0	0	0	0	0	0	0	0.371819961	0.005870841	1	1	1	1	0.000184604	0	0	0	0	1	1
2026	0	0	0	0	0	0	0	0	0.007827789	0.005870841	1	0.054901961	0.05	1	0.000184604	0	0	0.06	0	1	1
2030	0	0	0	0	0	0	0	0	0.30332681	0.009784736	0.97	0.235294118	0.24	1	0.000184604	0	0	0.5	0	1	0
2033	1	0	0	0	0	0	0	0	0.252446184	0.02739726	1	0.043137255	0.04	1	0.000184604	0	0	0.06	0	1	1
2042	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	0.007843137	0.01	1	0.001661436	0.002040816	0	0.06	0	1	0
2043	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.001661436	0.002040816	0	0	0	0.011764706	0
2046	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0.25	1	0.003507476	0.004081633	0	0	0	0.015686275	0
2054	1	0	0	0	0	0	0	0	0.005870841	0.011741683	0	1	1	1	0.000184604	0	0.000739098	0	0	0.098039216	0
2059	1	0	0	0	0	0	0	0	0.009784736	0.009784736	0	0.474509804	1	1	0.000184604	0	0.000739098	0	0.5	0.333333333	0
2066	1	0	0	0	0	0	0	0	0.522504892	0.011741683	0	1	1	1	0.000184604	0	0.000739098	0	0	0.792156863	1
2067	0	0	0	0	0	0	0	0	0.005870841	0.001956947	0	0.023529412	0.02	1	0.003507476	0.004081633	0	0.06	0	1	0
2068	0	0	0	0	0	0	0	0	0.056751468	0.011741683	0	0.003921569	0	1	0.001661436	0.002040816	0	0.67	0	1	0
2070	0	0	0	0	0	0	0	0	0.522504892	0.037181996	1	0.02745098	0.03	1	0.001661436	0.002040816	0.001478197	0.07	0	1	1
2073	0	0	0	0	0	0	0	0	0.048923679	0.048923679	0	0.015686275	0.02	1	0.001661436	0.002040816	0	0.06	0	1	0
2084	1	0	0	0	0	0	0	0	0.001956947	0.005870841	0	1	1	1	0.003507476	0.004081633	0.001478197	0	0	1	0
2085	1	0	0	0	0	0	0	0	0.962818004	0.001956947	0.06	0.866666667	0.96	1	0.000184604	0	0.000739098	0	1	0.360784314	1
2086	0	0	0	0	0	0	0	0	0.471624266	0.039138943	1	0.003921569	0	1	0.001661436	0.002040816	0.000739098	1	0	1	1
2089	0	0	0	0	0	0	0	0	0.101761252	0.101761252	0	0.078431373	0.08	1	0.001661436	0.002040816	0.002217295	0.06	0	1	0
2090	1	0	0	0	0	0	0	0	0.11741683	0.001956947	1	1	1	1	0.000184604	0	0.000739098	0	0	1	1
2093	0	0	0	0	0	0	0	0	0.522504892	0.019569472	1	0.082352941	0.08	1	0.001661436	0.002040816	0.000739098	0.1	0	1	1
2096	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.039215686	0.04	1	0.002030644	0.004081633	0.000739098	0.06	0	1	0
2101	1	0	0	0	0	0	0	0	0.003913894	0.007827789	0	1	1	1	0.001661436	0.002040816	0	0	0	1	0
2106	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.054901961	0.02	1	0.000184604	0	0.000739098	0	0.5	0.556862745	0
2118	1	0	0	0	0	0	0	0	0.28962818	0.039138943	1	0.407843137	0.57	1	0.001661436	0.002040816	0.001108647	0	0	0.709803922	1
2120	0	0	0	0	0	0	0	0	0.046966732	0.046966732	0	0.003921569	0	1	0.000184604	0	0	0.06	0	1	0
2126	1	0	0	0	0	0	0	0	0.440313112	0.011741683	0	1	1	1	0.002030644	0.004081633	0.000739098	0	0	1	1
2129	0	0	0	0	0	0	0	0	0.405088063	0.40704501	0	0.023529412	0.02	1	0.000184604	0	0	0.07	0	1	0
2134	0	0	0	0	0	0	0	0	0.017612524	0.019569472	0	0.650980392	0.65	1	0.000184604	0	0.000739098	0	0.01	1	0
2141	1	0	0	0	0	0	0	0	0.5518591	0.001956947	1	1	1	1	0.001661436	0.002040816	0.001108647	0	0.2	0.22745098	1
